Product ID,County Retailer,Quarter,Retailer Supplier Name,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Adjusted Price,Competitor Price in Market,Discount,Holiday/Promotion,Restock Needed,Reorder Qty
Karpos Table Blend 3,"Bradford, West Yorkshire",2025Q1,"Nature's Drop - Bradford, West Yorkshire",229.7,116.9,90.7,116.491,68.13,21.376,8.0,0.7,False,0.0
Karpos Table Blend 3,"Bradford, West Yorkshire",2025Q1,"OliveBox - Bradford, West Yorkshire",229.7,116.9,90.7,116.491,68.27,21.376,8.0,0.7,False,0.0
Karpos Table Blend 3,"Bradford, West Yorkshire",2025Q1,"FineFoods - Bradford, West Yorkshire",229.7,116.9,90.7,116.491,69.06,21.376,8.0,0.7,False,0.0
Karpos Table Blend 3,"Burnley, Lancashire",2025Q1,"GoldenFields - Burnley, Lancashire",213.5263158,109.8947368,115.0526316,117.0315789,67.5,18.68684211,10.52631579,0.4736842105,False,0.0
Karpos Table Blend 3,"Burnley, Lancashire",2025Q1,"Nature's Drop - Burnley, Lancashire",213.5263158,109.8947368,115.0526316,117.0315789,68.79,18.68684211,10.52631579,0.4736842105,False,0.0
Karpos Table Blend 3,"Burnley, Lancashire",2025Q1,"TastyHarvest - Burnley, Lancashire",113.52631579999999,109.8947368,115.0526316,117.0315789,69.57,18.68684211,10.52631579,0.4736842105,True,3.5052631000000076
Karpos Table Blend 3,"Burnley, Lancashire",2025Q1,"FineFoods - Burnley, Lancashire",213.5263158,109.8947368,115.0526316,117.0315789,68.2,18.68684211,10.52631579,0.4736842105,False,0.0
Karpos Table Blend 3,"Burnley, Lancashire",2025Q1,"EVOO Market - Burnley, Lancashire",213.5263158,109.8947368,115.0526316,117.0315789,68.45,18.68684211,10.52631579,0.4736842105,False,0.0
Karpos Table Blend 3,"Glenrothes, Fife",2025Q1,"GoldenFields - Glenrothes, Fife",193.84615380000002,148.1538462,144.2307692,155.0938462,68.17,19.41307692,7.692307692,0.6153846154,False,0.0
Karpos Table Blend 3,"Glenrothes, Fife",2025Q1,"FineFoods - Glenrothes, Fife",293.8461538,148.1538462,144.2307692,155.0938462,68.79,19.41307692,7.692307692,0.6153846154,False,0.0
Karpos Table Blend 3,"Glenrothes, Fife",2025Q1,"Nature's Drop - Glenrothes, Fife",293.8461538,148.1538462,144.2307692,155.0938462,66.93,19.41307692,7.692307692,0.6153846154,False,0.0
Karpos Table Blend 3,"Kensington and Chelsea, London",2025Q1,"GoldenFields - Kensington and Chelsea, London",155.4210526,142.8421053,108.0,148.07,68.03,22.50842105,7.894736842,0.3684210526,False,0.0
Karpos Table Blend 3,"Kensington and Chelsea, London",2025Q1,"GreenPour - Kensington and Chelsea, London",255.4210526,142.8421053,108.0,148.07,67.01,22.50842105,7.894736842,0.3684210526,False,0.0
Karpos Table Blend 3,"Kensington and Chelsea, London",2025Q1,"TastyHarvest - Kensington and Chelsea, London",255.4210526,142.8421053,108.0,148.07,69.31,22.50842105,7.894736842,0.3684210526,False,0.0
Karpos Table Blend 3,"Oxford, Oxfordshire",2025Q1,"EVOO Market - Oxford, Oxfordshire",343.4545455,170.0909091,132.8636364,180.1118182,68.84,21.96318182,10.22727273,0.5454545455,False,0.0
Karpos Table Blend 3,"Oxford, Oxfordshire",2025Q1,"FineFoods - Oxford, Oxfordshire",243.4545455,170.0909091,132.8636364,180.1118182,68.38,21.96318182,10.22727273,0.5454545455,False,0.0
Karpos Table Blend 3,"Oxford, Oxfordshire",2025Q1,"GoldenFields - Oxford, Oxfordshire",343.4545455,170.0909091,132.8636364,180.1118182,68.14,21.96318182,10.22727273,0.5454545455,False,0.0
Karpos Table Blend 3,"Bradford, West Yorkshire",2025Q2,"GreenPour - Bradford, West Yorkshire",275.1052632,128.6842105,111.2105263,131.9426316,68.08,21.06736842,10.0,0.4210526316,False,0.0
Karpos Table Blend 3,"Bradford, West Yorkshire",2025Q2,"TastyHarvest - Bradford, West Yorkshire",175.10526320000002,128.6842105,111.2105263,131.9426316,70.46,21.06736842,10.0,0.4210526316,False,0.0
Karpos Table Blend 3,"Bradford, West Yorkshire",2025Q2,"Nature's Drop - Bradford, West Yorkshire",275.1052632,128.6842105,111.2105263,131.9426316,70.02,21.06736842,10.0,0.4210526316,False,0.0
Karpos Table Blend 3,"Burnley, Lancashire",2025Q2,"EVOO Market - Burnley, Lancashire",303.3636364,163.6363636,97.90909091,167.3490909,70.95,21.39090909,7.272727273,0.09090909091,False,0.0
Karpos Table Blend 3,"Burnley, Lancashire",2025Q2,"GoldenFields - Burnley, Lancashire",303.3636364,163.6363636,97.90909091,167.3490909,69.91,21.39090909,7.272727273,0.09090909091,False,0.0
Karpos Table Blend 3,"Burnley, Lancashire",2025Q2,"Nature's Drop - Burnley, Lancashire",303.3636364,163.6363636,97.90909091,167.3490909,69.22,21.39090909,7.272727273,0.09090909091,False,0.0
Karpos Table Blend 3,"Glenrothes, Fife",2025Q2,"GoldenFields - Glenrothes, Fife",282.7272727,133.2727273,106.7272727,136.8427273,68.28,20.37,9.545454545,0.2727272727,False,0.0
Karpos Table Blend 3,"Glenrothes, Fife",2025Q2,"EVOO Market - Glenrothes, Fife",282.7272727,133.2727273,106.7272727,136.8427273,68.3,20.37,9.545454545,0.2727272727,False,0.0
Karpos Table Blend 3,"Glenrothes, Fife",2025Q2,"FineFoods - Glenrothes, Fife",182.72727270000001,133.2727273,106.7272727,136.8427273,70.92,20.37,9.545454545,0.2727272727,False,0.0
Karpos Table Blend 3,"Glenrothes, Fife",2025Q2,"GreenPour - Glenrothes, Fife",282.7272727,133.2727273,106.7272727,136.8427273,68.23,20.37,9.545454545,0.2727272727,False,0.0
Karpos Table Blend 3,"Kensington and Chelsea, London",2025Q2,"GoldenFields - Kensington and Chelsea, London",274.2173913,125.6086957,87.56521739,131.1252174,69.72,23.57695652,10.2173913,0.5652173913,False,0.0
Karpos Table Blend 3,"Kensington and Chelsea, London",2025Q2,"EVOO Market - Kensington and Chelsea, London",174.21739129999997,125.6086957,87.56521739,131.1252174,67.74,23.57695652,10.2173913,0.5652173913,False,0.0
Karpos Table Blend 3,"Kensington and Chelsea, London",2025Q2,"FineFoods - Kensington and Chelsea, London",274.2173913,125.6086957,87.56521739,131.1252174,68.51,23.57695652,10.2173913,0.5652173913,False,0.0
Karpos Table Blend 3,"Kensington and Chelsea, London",2025Q2,"TastyHarvest - Kensington and Chelsea, London",274.2173913,125.6086957,87.56521739,131.1252174,70.27,23.57695652,10.2173913,0.5652173913,False,0.0
Karpos Table Blend 3,"Oxford, Oxfordshire",2025Q2,"Nature's Drop - Oxford, Oxfordshire",326.047619,149.2380952,120.4285714,157.2285714,70.99,22.43190476,9.285714286,0.4285714286,False,0.0
Karpos Table Blend 3,"Oxford, Oxfordshire",2025Q2,"OliveBox - Oxford, Oxfordshire",326.047619,149.2380952,120.4285714,157.2285714,68.02,22.43190476,9.285714286,0.4285714286,False,0.0
Karpos Table Blend 3,"Oxford, Oxfordshire",2025Q2,"GoldenFields - Oxford, Oxfordshire",226.047619,149.2380952,120.4285714,157.2285714,69.03,22.43190476,9.285714286,0.4285714286,False,0.0
Karpos Table Blend 3,"Oxford, Oxfordshire",2025Q2,"EVOO Market - Oxford, Oxfordshire",326.047619,149.2380952,120.4285714,157.2285714,70.92,22.43190476,9.285714286,0.4285714286,False,0.0
Karpos Table Blend 3,"Oxford, Oxfordshire",2025Q2,"FineFoods - Oxford, Oxfordshire",326.047619,149.2380952,120.4285714,157.2285714,70.95,22.43190476,9.285714286,0.4285714286,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2023Q3,"EVOO Market - Bradford, West Yorkshire",307.4117647,136.2941176,123.5294118,139.1964706,59.04,56.63176471,9.411764706,0.4117647059,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2023Q3,"GoldenFields - Bradford, West Yorkshire",307.4117647,136.2941176,123.5294118,139.1964706,59.19,56.63176471,9.411764706,0.4117647059,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2023Q3,"GreenPour - Bradford, West Yorkshire",307.4117647,136.2941176,123.5294118,139.1964706,58.29,56.63176471,9.411764706,0.4117647059,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2023Q3,"Nature's Drop - Bradford, West Yorkshire",307.4117647,136.2941176,123.5294118,139.1964706,61.03,56.63176471,9.411764706,0.4117647059,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2023Q3,"GoldenFields - Burnley, Lancashire",149.2222222,152.5,97.33333333,158.1111111,58.51,55.31555556,9.166666667,0.5,True,8.888888899999984
Noorvi Organic Blend 2,"Burnley, Lancashire",2023Q3,"TastyHarvest - Burnley, Lancashire",249.2222222,152.5,97.33333333,158.1111111,61.03,55.31555556,9.166666667,0.5,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2023Q3,"EVOO Market - Burnley, Lancashire",249.2222222,152.5,97.33333333,158.1111111,60.53,55.31555556,9.166666667,0.5,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2023Q3,"EVOO Market - Glenrothes, Fife",255.1875,140.875,104.125,142.7675,58.74,55.323125,7.5,0.5,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2023Q3,"Nature's Drop - Glenrothes, Fife",255.1875,140.875,104.125,142.7675,57.74,55.323125,7.5,0.5,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2023Q3,"GreenPour - Glenrothes, Fife",255.1875,140.875,104.125,142.7675,58.63,55.323125,7.5,0.5,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2023Q3,"Nature's Drop - Kensington and Chelsea, London",255.2941176,152.2941176,115.3529412,160.1770588,59.09,57.99176471,9.117647059,0.3529411765,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2023Q3,"TastyHarvest - Kensington and Chelsea, London",255.2941176,152.2941176,115.3529412,160.1770588,59.48,57.99176471,9.117647059,0.3529411765,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2023Q3,"GreenPour - Kensington and Chelsea, London",255.2941176,152.2941176,115.3529412,160.1770588,59.58,57.99176471,9.117647059,0.3529411765,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2023Q3,"EVOO Market - Kensington and Chelsea, London",255.2941176,152.2941176,115.3529412,160.1770588,59.62,57.99176471,9.117647059,0.3529411765,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2023Q3,"GoldenFields - Oxford, Oxfordshire",173.10526320000002,164.5263158,105.4736842,170.53,59.4,57.73263158,10.52631579,0.5263157895,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2023Q3,"Nature's Drop - Oxford, Oxfordshire",273.1052632,164.5263158,105.4736842,170.53,60.59,57.73263158,10.52631579,0.5263157895,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2023Q3,"GreenPour - Oxford, Oxfordshire",273.1052632,164.5263158,105.4736842,170.53,59.3,57.73263158,10.52631579,0.5263157895,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2023Q3,"OliveBox - Oxford, Oxfordshire",273.1052632,164.5263158,105.4736842,170.53,58.51,57.73263158,10.52631579,0.5263157895,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2023Q4,"TastyHarvest - Bradford, West Yorkshire",331.875,184.75,111.625,191.446875,58.79,57.410625,10.3125,0.6875,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2023Q4,"FineFoods - Bradford, West Yorkshire",331.875,184.75,111.625,191.446875,59.78,57.410625,10.3125,0.6875,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2023Q4,"OliveBox - Bradford, West Yorkshire",331.875,184.75,111.625,191.446875,60.44,57.410625,10.3125,0.6875,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2023Q4,"TastyHarvest - Burnley, Lancashire",308.2727273,178.4545455,121.0909091,181.7381818,59.88,55.60090909,9.318181818,0.6363636364,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2023Q4,"Nature's Drop - Burnley, Lancashire",308.2727273,178.4545455,121.0909091,181.7381818,57.83,55.60090909,9.318181818,0.6363636364,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2023Q4,"EVOO Market - Burnley, Lancashire",308.2727273,178.4545455,121.0909091,181.7381818,59.27,55.60090909,9.318181818,0.6363636364,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2023Q4,"EVOO Market - Glenrothes, Fife",287.8,129.8,114.6,135.2633333,58.19,57.25866667,4.666666667,0.5333333333,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2023Q4,"OliveBox - Glenrothes, Fife",287.8,129.8,114.6,135.2633333,58.49,57.25866667,4.666666667,0.5333333333,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2023Q4,"TastyHarvest - Glenrothes, Fife",287.8,129.8,114.6,135.2633333,58.76,57.25866667,4.666666667,0.5333333333,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2023Q4,"GreenPour - Glenrothes, Fife",287.8,129.8,114.6,135.2633333,58.72,57.25866667,4.666666667,0.5333333333,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2023Q4,"TastyHarvest - Kensington and Chelsea, London",239.8695652,137.9565217,129.6086957,143.3513043,59.78,59.7926087,9.565217391,0.347826087,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2023Q4,"FineFoods - Kensington and Chelsea, London",239.8695652,137.9565217,129.6086957,143.3513043,57.84,59.7926087,9.565217391,0.347826087,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2023Q4,"GreenPour - Kensington and Chelsea, London",239.8695652,137.9565217,129.6086957,143.3513043,58.19,59.7926087,9.565217391,0.347826087,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2023Q4,"GoldenFields - Kensington and Chelsea, London",239.8695652,137.9565217,129.6086957,143.3513043,58.77,59.7926087,9.565217391,0.347826087,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2023Q4,"TastyHarvest - Oxford, Oxfordshire",294.6428571,126.9285714,94.64285714,130.2721429,57.8,59.50071429,12.5,0.5,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2023Q4,"OliveBox - Oxford, Oxfordshire",294.6428571,126.9285714,94.64285714,130.2721429,57.92,59.50071429,12.5,0.5,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2023Q4,"EVOO Market - Oxford, Oxfordshire",294.6428571,126.9285714,94.64285714,130.2721429,59.91,59.50071429,12.5,0.5,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2023Q4,"FineFoods - Oxford, Oxfordshire",294.6428571,126.9285714,94.64285714,130.2721429,59.88,59.50071429,12.5,0.5,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q1,"OliveBox - Bradford, West Yorkshire",275.3333333,129.5833333,103.25,129.9791667,62.27,57.71333333,10.0,0.4166666667,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q1,"FineFoods - Bradford, West Yorkshire",275.3333333,129.5833333,103.25,129.9791667,62.92,57.71333333,10.0,0.4166666667,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q1,"TastyHarvest - Bradford, West Yorkshire",275.3333333,129.5833333,103.25,129.9791667,62.5,57.71333333,10.0,0.4166666667,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q1,"GoldenFields - Bradford, West Yorkshire",275.3333333,129.5833333,103.25,129.9791667,61.51,57.71333333,10.0,0.4166666667,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q1,"GreenPour - Burnley, Lancashire",290.75,202.125,85.625,206.79625,62.85,55.085625,9.6875,0.5,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q1,"EVOO Market - Burnley, Lancashire",290.75,202.125,85.625,206.79625,62.22,55.085625,9.6875,0.5,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q1,"FineFoods - Burnley, Lancashire",190.75,202.125,85.625,206.79625,61.42,55.085625,9.6875,0.5,True,16.046249999999986
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q1,"FineFoods - Glenrothes, Fife",315.1538462,138.6153846,116.6923077,142.9819231,62.47,56.89769231,9.423076923,0.5769230769,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q1,"TastyHarvest - Glenrothes, Fife",215.15384619999998,138.6153846,116.6923077,142.9819231,62.34,56.89769231,9.423076923,0.5769230769,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q1,"GoldenFields - Glenrothes, Fife",215.15384619999998,138.6153846,116.6923077,142.9819231,61.69,56.89769231,9.423076923,0.5769230769,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q1,"Nature's Drop - Glenrothes, Fife",315.1538462,138.6153846,116.6923077,142.9819231,61.04,56.89769231,9.423076923,0.5769230769,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q1,"FineFoods - Kensington and Chelsea, London",146.4583333,100.9166667,121.3333333,103.8408333,61.58,59.2925,8.125,0.5416666667,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q1,"OliveBox - Kensington and Chelsea, London",246.4583333,100.9166667,121.3333333,103.8408333,63.6,59.2925,8.125,0.5416666667,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q1,"GreenPour - Kensington and Chelsea, London",246.4583333,100.9166667,121.3333333,103.8408333,63.12,59.2925,8.125,0.5416666667,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q1,"EVOO Market - Kensington and Chelsea, London",246.4583333,100.9166667,121.3333333,103.8408333,61.02,59.2925,8.125,0.5416666667,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q1,"GoldenFields - Kensington and Chelsea, London",246.4583333,100.9166667,121.3333333,103.8408333,63.9,59.2925,8.125,0.5416666667,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2024Q1,"TastyHarvest - Oxford, Oxfordshire",145.4705882,97.17647059,126.8235294,101.3405882,62.45,60.11764706,9.411764706,0.4117647059,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2024Q1,"GreenPour - Oxford, Oxfordshire",145.4705882,97.17647059,126.8235294,101.3405882,63.97,60.11764706,9.411764706,0.4117647059,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2024Q1,"FineFoods - Oxford, Oxfordshire",245.4705882,97.17647059,126.8235294,101.3405882,63.4,60.11764706,9.411764706,0.4117647059,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2024Q1,"OliveBox - Oxford, Oxfordshire",245.4705882,97.17647059,126.8235294,101.3405882,61.84,60.11764706,9.411764706,0.4117647059,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q2,"Nature's Drop - Bradford, West Yorkshire",253.15,158.05,124.55,162.639,64.2,56.855,11.0,0.45,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q2,"EVOO Market - Bradford, West Yorkshire",253.15,158.05,124.55,162.639,63.95,56.855,11.0,0.45,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q2,"GreenPour - Bradford, West Yorkshire",153.15,158.05,124.55,162.639,62.87,56.855,11.0,0.45,True,9.489000000000004
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q2,"OliveBox - Bradford, West Yorkshire",253.15,158.05,124.55,162.639,64.75,56.855,11.0,0.45,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q2,"GoldenFields - Bradford, West Yorkshire",153.15,158.05,124.55,162.639,63.3,56.855,11.0,0.45,True,9.489000000000004
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q2,"GreenPour - Burnley, Lancashire",124.56,94.36,102.84,96.1708,63.91,55.5744,11.8,0.48,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q2,"Nature's Drop - Burnley, Lancashire",224.56,94.36,102.84,96.1708,64.09,55.5744,11.8,0.48,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q2,"OliveBox - Burnley, Lancashire",224.56,94.36,102.84,96.1708,62.1,55.5744,11.8,0.48,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q2,"EVOO Market - Glenrothes, Fife",209.5833333,107.7916667,115.2916667,111.7658333,63.48,57.04833333,10.0,0.4166666667,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q2,"GoldenFields - Glenrothes, Fife",209.5833333,107.7916667,115.2916667,111.7658333,62.89,57.04833333,10.0,0.4166666667,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q2,"GreenPour - Glenrothes, Fife",209.5833333,107.7916667,115.2916667,111.7658333,63.5,57.04833333,10.0,0.4166666667,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q2,"FineFoods - Glenrothes, Fife",209.5833333,107.7916667,115.2916667,111.7658333,64.26,57.04833333,10.0,0.4166666667,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q2,"GoldenFields - Kensington and Chelsea, London",251.0769231,108.9230769,134.3846154,114.4838462,64.15,59.97615385,8.461538462,0.4615384615,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q2,"OliveBox - Kensington and Chelsea, London",251.0769231,108.9230769,134.3846154,114.4838462,65.23,59.97615385,8.461538462,0.4615384615,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q2,"TastyHarvest - Kensington and Chelsea, London",151.0769231,108.9230769,134.3846154,114.4838462,63.9,59.97615385,8.461538462,0.4615384615,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q2,"EVOO Market - Kensington and Chelsea, London",251.0769231,108.9230769,134.3846154,114.4838462,63.5,59.97615385,8.461538462,0.4615384615,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2024Q2,"TastyHarvest - Oxford, Oxfordshire",216.6875,104.25,114.8125,112.394375,62.78,59.17375,8.125,0.5,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2024Q2,"FineFoods - Oxford, Oxfordshire",316.6875,104.25,114.8125,112.394375,64.42,59.17375,8.125,0.5,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q3,"OliveBox - Bradford, West Yorkshire",338.6,167.2,103.8,171.3613333,65.3,57.26066667,8.0,0.4,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q3,"EVOO Market - Bradford, West Yorkshire",338.6,167.2,103.8,171.3613333,64.86,57.26066667,8.0,0.4,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q3,"FineFoods - Bradford, West Yorkshire",338.6,167.2,103.8,171.3613333,65.33,57.26066667,8.0,0.4,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q3,"Nature's Drop - Bradford, West Yorkshire",238.60000000000002,167.2,103.8,171.3613333,64.76,57.26066667,8.0,0.4,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q3,"Nature's Drop - Burnley, Lancashire",200.2857143,156.952381,112.0,162.7133333,64.26,54.76809524,10.47619048,0.5238095238,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q3,"FineFoods - Burnley, Lancashire",300.2857143,156.952381,112.0,162.7133333,63.08,54.76809524,10.47619048,0.5238095238,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q3,"OliveBox - Burnley, Lancashire",300.2857143,156.952381,112.0,162.7133333,65.02,54.76809524,10.47619048,0.5238095238,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q3,"TastyHarvest - Burnley, Lancashire",300.2857143,156.952381,112.0,162.7133333,66.61,54.76809524,10.47619048,0.5238095238,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q3,"TastyHarvest - Glenrothes, Fife",209.47619049999997,148.1904762,110.1428571,154.592381,63.86,57.56190476,10.23809524,0.380952381,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q3,"EVOO Market - Glenrothes, Fife",309.4761905,148.1904762,110.1428571,154.592381,64.52,57.56190476,10.23809524,0.380952381,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q3,"Nature's Drop - Glenrothes, Fife",209.47619049999997,148.1904762,110.1428571,154.592381,63.76,57.56190476,10.23809524,0.380952381,False,0.0
Noorvi Organic Blend 2,"Glenrothes, Fife",2024Q3,"GreenPour - Glenrothes, Fife",309.4761905,148.1904762,110.1428571,154.592381,64.41,57.56190476,10.23809524,0.380952381,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q3,"TastyHarvest - Kensington and Chelsea, London",303.25,147.1666667,125.5,149.3054167,66.29,59.25208333,10.625,0.5,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q3,"OliveBox - Kensington and Chelsea, London",303.25,147.1666667,125.5,149.3054167,66.58,59.25208333,10.625,0.5,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q3,"GreenPour - Kensington and Chelsea, London",203.25,147.1666667,125.5,149.3054167,64.51,59.25208333,10.625,0.5,False,0.0
Noorvi Organic Blend 2,"Kensington and Chelsea, London",2024Q3,"FineFoods - Kensington and Chelsea, London",303.25,147.1666667,125.5,149.3054167,64.63,59.25208333,10.625,0.5,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2024Q3,"EVOO Market - Oxford, Oxfordshire",235.2857143,121.8571429,83.14285714,124.2414286,65.22,58.86142857,13.57142857,0.4285714286,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2024Q3,"Nature's Drop - Oxford, Oxfordshire",235.2857143,121.8571429,83.14285714,124.2414286,66.66,58.86142857,13.57142857,0.4285714286,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2024Q3,"GreenPour - Oxford, Oxfordshire",235.2857143,121.8571429,83.14285714,124.2414286,64.73,58.86142857,13.57142857,0.4285714286,False,0.0
Noorvi Organic Blend 2,"Oxford, Oxfordshire",2024Q3,"OliveBox - Oxford, Oxfordshire",235.2857143,121.8571429,83.14285714,124.2414286,64.27,58.86142857,13.57142857,0.4285714286,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q4,"GoldenFields - Bradford, West Yorkshire",214.8823529,102.1764706,105.9411765,104.7411765,64.38,58.08,12.05882353,0.4705882353,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q4,"TastyHarvest - Bradford, West Yorkshire",114.8823529,102.1764706,105.9411765,104.7411765,65.4,58.08,12.05882353,0.4705882353,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q4,"GreenPour - Bradford, West Yorkshire",214.8823529,102.1764706,105.9411765,104.7411765,62.67,58.08,12.05882353,0.4705882353,False,0.0
Noorvi Organic Blend 2,"Bradford, West Yorkshire",2024Q4,"OliveBox - Bradford, West Yorkshire",214.8823529,102.1764706,105.9411765,104.7411765,65.9,58.08,12.05882353,0.4705882353,False,0.0
Noorvi Organic Blend 2,"Burnley, Lancashire",2024Q4,"FineFoods - Burnley, Lancashire",265.2941176,127.6470588,111.8235294,131.7505882,62.79,56.26529412,9.411764706,0.4117647059,False,0.0
